state,poll_grade,sample_size,voter_type,poll_weight,dem_cand,rep_cand,poll_duration,poll_methodology,days_before_election
Virginia,B,1237.0,lv,0.7371337,0.46610599999999996,0.38554279999999996,2.0,Online,46.0
Arizona,B,600.0,lv,0.7349433000000001,0.4439798,0.42930679999999993,2.0,Phone,35.0
Washington,A-,457.0,lv,0.7315165,0.4455052,0.3818867,13.0,Online,12.0
New York,A,676.0,lv,0.728935,0.5224833,0.3371841,2.0,Phone,46.0
California,A,723.0,lv,0.7239009,0.5895644999999999,0.3423561,1.0,Phone,41.0
Idaho,C+,608.0,lv,0.7162708000000001,0.2973117,0.4234149,11.0,Phone,30.0
Colorado,B+,694.0,lv,0.7154286999999999,0.46676540000000005,0.420021,1.0,Phone,41.0
North Carolina,A,656.0,lv,0.7150373999999999,0.45534440000000004,0.4511602,4.0,Phone,36.0
Illinois,C+,600.0,lv,0.714016,0.5029152,0.3562173,1.0,Phone,34.0
Virginia,B-,834.0,lv,0.7125511999999999,0.457855,0.3760738,3.0,Phone,20.0
Michigan,A-,335.0,lv,0.7124023,0.39100369999999995,0.36831590000000003,6.0,Online,12.0
Louisiana,B,282.0,lv,0.7092331000000001,0.3354749,0.553072,6.0,Online,8.0
Ohio,A+,405.0,lv,0.7054895999999999,0.43471790000000005,0.4415191,3.0,Phone,35.0
Colorado,A-,439.0,lv,0.7015389,0.42415529999999996,0.4296637,13.0,Online,12.0
Tennessee,A-,401.0,lv,0.6937861999999999,0.3369916,0.43721740000000003,13.0,Online,12.0
New Mexico,A,501.0,lv,0.6918504,0.37879329999999994,0.34355979999999997,2.0,Phone,40.0
Colorado,A-,784.0,lv,0.6894714,0.41873220000000005,0.42187559999999996,5.0,Phone,44.0
Maryland,A-,394.0,lv,0.6886364,0.5207156,0.34450179999999997,13.0,Online,12.0
Missouri,B,1087.0,lv,0.6865619000000001,0.3861871,0.4756506,2.0,Online,46.0
Oklahoma,B,260.0,lv,0.6827681999999999,0.3222752,0.5358565,6.0,Online,8.0
Oregon,B-,605.0,lv,0.680846,0.46048159999999994,0.36388950000000003,2.0,Phone,38.0
Pennsylvania,A-,771.0,lv,0.6808181999999999,0.45693249999999996,0.43937059999999994,5.0,Phone,44.0
Oregon,A-,592.0,lv,0.6804259,0.4410366,0.38722850000000003,20.0,Online,12.0
Washington,B,500.0,lv,0.6796284,0.4810926,0.3441964,4.0,Phone,36.0
Pennsylvania,A+,402.0,lv,0.6702799,0.4954683,0.4201376,3.0,Phone,36.0
Wisconsin,B-,500.0,lv,0.6683273000000001,0.44450839999999997,0.3867487,1.0,Phone,34.0
Mississippi,B,244.0,lv,0.6620047,0.3079469,0.6107664,6.0,Online,8.0
Indiana,A-,368.0,lv,0.6594587,0.36124629999999996,0.5321423000000001,13.0,Online,12.0
New Mexico,B,242.0,lv,0.659312,0.4351525,0.37780640000000004,6.0,Online,8.0
Washington,B,700.0,lv,0.6562107,0.45485690000000006,0.3921283,2.0,Phone,42.0
Nebraska,B,700.0,lv,0.6562107,0.30495140000000004,0.5635446999999999,1.0,Phone,43.0
Nebraska,B,227.0,lv,0.6383791999999999,0.323073,0.47314799999999996,6.0,Online,8.0
Colorado,A+,400.0,lv,0.6383267,0.4874326,0.40260509999999994,3.0,Phone,37.0
New Hampshire,B-,500.0,lv,0.6367725000000001,0.4593372,0.415476,3.0,Phone,37.0
New Jersey,B,638.0,lv,0.6345685000000001,0.466494,0.4025591,7.0,Phone,40.0
Nevada,B,224.0,lv,0.6295419,0.45330620000000005,0.3909531,6.0,Online,8.0
Missouri,A-,334.0,lv,0.6233463,0.39723640000000005,0.4814365,13.0,Online,12.0
Kentucky,A-,463.0,lv,0.6231458000000001,0.35927590000000004,0.5731709,20.0,Online,12.0
Colorado,B,602.0,lv,0.6192993,0.4475117,0.37116489999999996,2.0,Phone,40.0
Alabama,A-,452.0,lv,0.6173418,0.3758194,0.5250508,20.0,Online,12.0
Minnesota,B-,906.0,lv,0.6138576,0.43578449999999996,0.4279869,0.0,Phone,46.0
Arkansas,B,210.0,lv,0.6129621999999999,0.36435090000000003,0.4185257,6.0,Online,8.0
New Hampshire,B,600.0,lv,0.6092619,0.44347640000000005,0.399951,2.0,Phone,42.0
Arizona,C+,718.0,lv,0.6074578,0.41951809999999995,0.4479718,2.0,Phone,39.0
Ohio,C,800.0,lv,0.6026467,0.43681919999999996,0.45182479999999997,5.0,Phone,37.0
Louisiana,A-,411.0,lv,0.5941069999999999,0.3257129,0.5377284999999999,20.0,Online,12.0
Connecticut,A-,401.0,lv,0.5880225,0.492958,0.3770903,20.0,Online,12.0
Ohio,C+,875.0,lv,0.5838496,0.4117953,0.4573419000000001,6.0,Phone,13.0
North Carolina,C+,875.0,lv,0.5838496,0.4621100000000001,0.4560659,6.0,Phone,13.0
Florida,C+,875.0,lv,0.5838496,0.43182740000000003,0.4772117,6.0,Phone,13.0
Pennsylvania,C+,875.0,lv,0.5838496,0.4719691,0.4166375,6.0,Phone,13.0
Ohio,A,737.0,lv,0.5835019,0.399446,0.44443269999999996,2.0,Phone,49.0
Montana,B,191.0,lv,0.5821732,0.3207043,0.45124369999999997,6.0,Online,8.0
North Carolina,A,734.0,lv,0.5815779999999999,0.4280236,0.4725956,2.0,Phone,49.0
Tennessee,B-,472.0,lv,0.5758209,0.3778557,0.5159623,4.0,Phone,37.0
Oklahoma,A-,371.0,lv,0.5686671999999999,0.3283835,0.5232803,20.0,Online,12.0
Massachusetts,A-,403.0,lv,0.5625066999999999,0.5727933000000001,0.297511,9.0,Phone,36.0
Nevada,A,704.0,lv,0.5621731,0.42952150000000006,0.4545302,2.0,Phone,49.0
Iowa,A-,360.0,lv,0.5611236,0.4211448,0.4265356,20.0,Online,12.0
Nevada,B+,500.0,lv,0.5540423000000001,0.45411140000000005,0.4089924,2.0,Phone,40.0
Alaska,C,660.0,rv,0.5531222,0.3256228,0.39837670000000003,4.0,Phone,37.0
Florida,B-,1799.0,rv,0.5397637,0.4588494,0.4406908,2.0,Phone,26.0
California,B,1426.0,lv,0.53606,0.5197921999999999,0.3516834,6.0,Online,56.0
Idaho,B,161.0,lv,0.5275946,0.267444,0.5004305,6.0,Online,8.0
Michigan,A-,600.0,lv,0.5265055999999999,0.4461786,0.35863700000000004,2.0,Phone,36.0
Kansas,A-,312.0,lv,0.5249879,0.3523447,0.5181112999999999,20.0,Online,12.0
North Carolina,B,600.0,lv,0.5091848,0.4562408,0.4276574,2.0,Phone,27.0
Maine,C+,400.0,lv,0.5049834,0.41190649999999995,0.4069682,1.0,Phone,36.0
Arkansas,A-,288.0,lv,0.504675,0.32156890000000005,0.5418483000000001,20.0,Online,12.0
Ohio,A+,802.0,lv,0.5027059,0.4121783,0.46290279999999995,3.0,Phone,57.0
South Carolina,A-,282.0,lv,0.49933109999999997,0.4191498,0.4964289,20.0,Online,12.0
Massachusetts,B,700.0,lv,0.4919817,0.49209070000000005,0.3630449,5.0,Online,49.0
Nevada,A-,291.0,lv,0.48897529999999995,0.3769435,0.4058095,20.0,Online,12.0
Ohio,B-,850.0,rv,0.48598900000000006,0.4380042,0.4461912,1.0,Phone,46.0
Florida,B+,686.0,lv,0.4855705,0.43195320000000004,0.4238985,7.0,Phone,35.0
Utah,C+,750.0,lv,0.4800241,0.2815212,0.32450850000000003,1.0,Phone,23.0
Pennsylvania,B,997.0,lv,0.4707915,0.48174100000000003,0.419457,2.0,Online,32.0
Florida,A-,545.0,lv,0.4615947,0.4738027,0.42616770000000004,5.0,Phone,37.0
Nevada,C+,826.0,lv,0.45962179999999997,0.46169979999999994,0.44109180000000003,2.0,Phone,17.0
Pennsylvania,A-,535.0,lv,0.45435290000000006,0.46347540000000004,0.4252796,5.0,Phone,37.0
North Carolina,B+,660.0,lv,0.4533286,0.4566817,0.424508,3.0,Phone,39.0
New Hampshire,A-,502.0,lv,0.45325109999999996,0.43266570000000004,0.38444390000000006,2.0,Phone,40.0
Utah,C+,818.0,lv,0.4460134,0.23687270000000002,0.31883609999999996,6.0,Phone,21.0
Ohio,B,600.0,lv,0.44524309999999995,0.446186,0.4397818,2.0,Phone,27.0
Virginia,B,600.0,lv,0.44524309999999995,0.45621029999999996,0.4388367,2.0,Phone,27.0
Nevada,B,700.0,lv,0.4408048,0.43384029999999996,0.4387314,2.0,Phone,35.0
West Virginia,B,120.0,lv,0.43822619999999995,0.3828661,0.5004674,6.0,Online,8.0
Ohio,A-,497.0,lv,0.43568720000000005,0.4338769,0.4863691,5.0,Phone,37.0
Minnesota,A,625.0,lv,0.43273310000000004,0.46779540000000003,0.4027334,4.0,Phone,49.0
North Carolina,A-,507.0,lv,0.42331270000000004,0.4731497,0.4443958,5.0,Phone,37.0
Kansas,C-,829.0,lv,0.4174799,0.417796,0.49095320000000003,42.0,Phone,26.0
Florida,B,600.0,lv,0.41341590000000006,0.44376350000000003,0.45841479999999996,2.0,Phone,35.0
Maine,A-,206.0,lv,0.4126855,0.43037190000000003,0.4011436,20.0,Online,12.0
Nebraska,A-,196.0,lv,0.40828000000000003,0.3280883,0.503815,20.0,Online,12.0
Maine,A,779.0,lv,0.4077933,0.43199129999999997,0.41138290000000005,6.0,Phone,59.0
North Carolina,B+,861.0,lv,0.4069977,0.44510599999999995,0.436477,1.0,Phone,41.0
North Carolina,A,782.0,lv,0.40661240000000004,0.42855550000000003,0.4432007,3.0,Phone,50.0
Georgia,C,600.0,lv,0.4064253,0.3974783,0.4633878,2.0,Phone,47.0
Delaware,B,107.0,lv,0.4054595,0.4315266,0.40649500000000005,6.0,Online,8.0
South Dakota,B,107.0,lv,0.4054595,0.2447341,0.49105899999999997,6.0,Online,8.0
Maine,C,469.0,lv,0.3998874,0.46311440000000004,0.3900591,1.0,Phone,24.0
Maine,C,420.0,lv,0.39755029999999997,0.3903217,0.40300990000000003,1.0,Phone,24.0
Iowa,B-,491.0,lv,0.39654140000000004,0.4050551,0.419946,2.0,Phone,47.0
Pennsylvania,A,486.0,lv,0.3931948,0.4302606,0.415563,4.0,Phone,46.0
Florida,A-,788.0,lv,0.390378,0.45108020000000004,0.4750158,5.0,Phone,57.0
New Hampshire,A+,400.0,lv,0.3898047,0.48131050000000003,0.40349540000000006,3.0,Phone,49.0
Florida,B+,500.0,lv,0.3894927,0.45918790000000004,0.47524079999999996,2.0,Phone,48.0
Georgia,A+,401.0,lv,0.3885243,0.4255663,0.46671490000000004,3.0,Phone,51.0
Pennsylvania,B-,500.0,lv,0.3857348,0.462795,0.4508585,1.0,Phone,47.0
Maine,B,98.0,lv,0.37942950000000003,0.4643895,0.32417140000000005,6.0,Online,8.0
Hawaii,B,97.0,lv,0.3785259,0.5015277,0.29486229999999997,6.0,Online,8.0
Maine,C,890.0,lv,0.3769433,0.4282125,0.3940895,1.0,Phone,24.0
New Hampshire,C+,522.0,rv,0.37416809999999995,0.47873940000000004,0.4472985,5.0,Phone,44.0
Pennsylvania,B+,496.0,lv,0.3729906,0.47558950000000005,0.42078109999999996,4.0,Phone,37.0
West Virginia,B+,500.0,lv,0.3704219,0.28234950000000003,0.6063497,4.0,Phone,52.0
Georgia,A,625.0,lv,0.3660379,0.42300779999999993,0.4699573,2.0,Phone,61.0
New Hampshire,A-,164.0,lv,0.3656233,0.4141103,0.40740809999999994,20.0,Online,12.0
Idaho,A-,163.0,lv,0.3641935,0.2688923,0.5375939000000001,20.0,Online,12.0
Vermont,B,91.0,lv,0.3615806,0.6204816,0.2294941,6.0,Online,8.0
Mississippi,A-,161.0,lv,0.36131490000000005,0.3181167,0.5294008,20.0,Online,12.0
Florida,A+,400.0,lv,0.360037,0.467576,0.42903179999999996,3.0,Phone,50.0
North Dakota,B,88.0,lv,0.35287440000000003,0.3110462,0.5396098,6.0,Online,8.0
Wyoming,B,84.0,lv,0.341014,0.3161379,0.630648,6.0,Online,8.0
West Virginia,A-,145.0,lv,0.3373365,0.3486208,0.571783,20.0,Online,12.0
New York,A,600.0,lv,0.3360034,0.5312775,0.3374462,4.0,Phone,54.0
Alaska,B,82.0,lv,0.3349727,0.34238909999999995,0.38388740000000005,6.0,Online,8.0
New Hampshire,B,81.0,lv,0.3319238,0.4168278,0.43884749999999995,6.0,Online,8.0
Iowa,A+,404.0,lv,0.33166409999999996,0.38000890000000004,0.4729307,2.0,Phone,55.0
New Mexico,A-,141.0,lv,0.3310646,0.42918259999999997,0.3687165,20.0,Online,12.0
Arizona,A,649.0,lv,0.3273337,0.3859941,0.4342451,2.0,Phone,61.0
Connecticut,B,1000.0,lv,0.32715559999999994,0.5208841,0.366066,3.0,Phone,64.0
Georgia,A-,638.0,lv,0.3255377,0.42150209999999994,0.48250479999999996,8.0,Phone,48.0
Michigan,C,600.0,rv,0.3249866,0.480563,0.43797559999999996,6.0,Phone,45.0
Texas,B,700.0,lv,0.3249066,0.3787764,0.43362829999999997,3.0,Phone,59.0
Arkansas,B,600.0,lv,0.3188437,0.30756049999999996,0.5784888,4.0,Phone,56.0
Georgia,B,600.0,lv,0.3188437,0.40571870000000004,0.4559702,4.0,Phone,56.0
Colorado,B-,1246.0,rv,0.3174329,0.4064544,0.42187399999999997,1.0,Phone,35.0
Iowa,C+,1054.0,lv,0.3170563,0.41934550000000004,0.4400747,2.0,Phone,61.0
Wisconsin,A,677.0,lv,0.31633429999999996,0.4284093,0.4086365,3.0,Phone,51.0
Michigan,B,600.0,lv,0.3155167,0.44292349999999997,0.3890466,1.0,Phone,41.0
South Carolina,C,1247.0,lv,0.3154969,0.39364470000000007,0.5325886,6.0,Phone,57.0
District of Columbia,B,74.0,lv,0.31003420000000004,0.5281886,0.2523593,6.0,Online,8.0
District of Columbia,C-,487.0,lv,0.30360570000000003,0.8523581999999998,0.05843259,8.0,Online,11.0
Alaska,C-,448.0,lv,0.3032515,0.3129097,0.456366,8.0,Online,11.0
Virginia,B-,809.0,lv,0.3028909,0.44956209999999996,0.33995159999999996,3.0,Phone,25.0
Florida,A,867.0,lv,0.30087440000000004,0.4310161,0.43721000000000004,4.0,Phone,55.0
Iowa,A-,612.0,lv,0.2997637,0.3949811,0.4571233,8.0,Phone,48.0
New Hampshire,C+,525.0,lv,0.299057,0.4727017,0.4017057,2.0,Phone,12.0
Nevada,C+,525.0,lv,0.2953412,0.4332394,0.4298303,2.0,Phone,12.0
Pennsylvania,C+,525.0,lv,0.2953412,0.4733664,0.4093874,2.0,Phone,12.0
North Carolina,C+,525.0,lv,0.2953412,0.4734604,0.4490596,2.0,Phone,12.0
Florida,C+,525.0,lv,0.2953412,0.423272,0.4897168,2.0,Phone,12.0
Ohio,C+,525.0,lv,0.2953412,0.46325049999999995,0.4297915,2.0,Phone,12.0
Colorado,A-,644.0,lv,0.2953345,0.4649873,0.4371315,8.0,Phone,48.0
Kansas,A,595.0,lv,0.2941532,0.36919789999999997,0.4967537,5.0,Phone,58.0
Wyoming,C-,375.0,lv,0.2927014,0.2230441,0.6058624,8.0,Online,11.0
Virginia,A-,659.0,lv,0.2902572,0.47311479999999995,0.4046458,8.0,Phone,48.0
New Hampshire,A,737.0,lv,0.2893257,0.3995775,0.4093901,2.0,Phone,61.0
Wisconsin,B,700.0,lv,0.2885202,0.4624277,0.390355,1.0,Phone,49.0
Delaware,A-,115.0,lv,0.2872889,0.4593744,0.37173559999999994,20.0,Online,12.0
New Jersey,B,800.0,lv,0.2872455,0.4897338,0.44434740000000006,3.0,Phone,64.0
Florida,C-,533.0,lv,0.2868668,0.46034529999999996,0.46189250000000004,1.0,Phone,28.0
Florida,C+,400.0,lv,0.2839027,0.4972181,0.4479701,4.0,Phone,30.0
Rhode Island,B,66.0,lv,0.2837847,0.4334899,0.4249556,6.0,Online,8.0
Illinois,C,955.0,rv,0.2805255,0.5365149,0.35626290000000005,0.0,Phone,57.0
Colorado,B,600.0,lv,0.2788585,0.3994117,0.4310201,4.0,Phone,56.0
Michigan,D,1030.0,lv,0.2779844,0.4626603,0.4221675,0.0,Phone,14.0
Iowa,B+,827.0,lv,0.2770632,0.4401857,0.4317168,1.0,Phone,69.0
North Dakota,B-,400.0,lv,0.27688909999999994,0.33684620000000004,0.47295879999999996,5.0,Phone,52.0
Illinois,B,700.0,lv,0.2762598,0.46141909999999997,0.392072,2.0,Phone,48.0
New Jersey,B-,726.0,rv,0.271764,0.5192537,0.34690930000000003,4.0,Phone,59.0
Colorado,B,991.0,lv,0.2701155,0.4178469,0.4078556,2.0,Online,46.0
South Dakota,C-,382.0,lv,0.268702,0.2830336,0.5359018,8.0,Online,11.0
Rhode Island,C-,518.0,lv,0.2662522,0.4623618,0.3784192,8.0,Online,11.0
Montana,C-,490.0,lv,0.2625181,0.3329518,0.5162084,8.0,Online,11.0
Montana,A-,101.0,lv,0.261315,0.2779529,0.47204300000000005,20.0,Online,12.0
Delaware,C-,548.0,lv,0.2600709,0.5032881,0.364948,8.0,Online,11.0
Nevada,A+,406.0,lv,0.2590386,0.4289861,0.46167400000000003,2.0,Phone,56.0
Mississippi,C-,819.0,lv,0.25886729999999997,0.40389420000000004,0.49267679999999997,8.0,Online,11.0
New Hampshire,C-,825.0,lv,0.2565342,0.462466,0.3680285,8.0,Online,11.0
Florida,C+,800.0,lv,0.2564613,0.4631876,0.4413474,5.0,Phone,58.0
Colorado,B+,350.0,lv,0.25457420000000003,0.4273874,0.38288059999999996,4.0,Phone,51.0
West Virginia,C-,375.0,lv,0.2507591,0.26312179999999996,0.6155712,8.0,Online,11.0
Maryland,C-,923.0,lv,0.24937060000000003,0.6033971,0.2745395,8.0,Online,11.0
North Dakota,C-,333.0,lv,0.24891359999999998,0.2927917,0.5468082,8.0,Online,11.0
Maine,B+,513.0,lv,0.24859879999999998,0.42129170000000005,0.4004761,5.0,Phone,49.0
Ohio,B-,400.0,lv,0.24679659999999998,0.39914120000000003,0.43952529999999995,9.0,Phone,50.0
Nevada,B-,400.0,lv,0.24679659999999998,0.42921970000000004,0.4496284,9.0,Phone,50.0
North Carolina,B-,400.0,lv,0.24679659999999998,0.44766170000000005,0.4275819,9.0,Phone,50.0
Pennsylvania,B-,400.0,lv,0.24679659999999998,0.46832440000000003,0.4084523,9.0,Phone,50.0
Oklahoma,C-,528.0,lv,0.2464459,0.28342159999999994,0.5744476,8.0,Online,11.0
Hawaii,C-,522.0,lv,0.2457326,0.4727411,0.3169978,8.0,Online,11.0
Vermont,C-,479.0,lv,0.2418009,0.512614,0.25747410000000004,8.0,Online,11.0
Nevada,A,627.0,lv,0.2416333,0.4155511,0.453609,2.0,Phone,61.0
Nebraska,C-,440.0,lv,0.2402614,0.3031406,0.5355009000000001,8.0,Online,11.0
Arkansas,C-,524.0,lv,0.2392777,0.3433549,0.524698,8.0,Online,11.0
Vermont,B,600.0,lv,0.238711,0.49243169999999997,0.2783782,3.0,Phone,64.0
North Carolina,B+,404.0,lv,0.23761,0.4503853,0.44459070000000006,5.0,Phone,47.0
Florida,C,781.0,lv,0.2373105,0.44177059999999996,0.49200119999999997,1.0,Phone,61.0
Florida,B+,826.0,lv,0.23667649999999998,0.4559087,0.4481913,1.0,Phone,41.0
Idaho,C-,467.0,lv,0.2331904,0.273061,0.4857992,8.0,Online,11.0
California,A,1055.0,lv,0.23306839999999998,0.5111977,0.3285427,9.0,Phone,51.0
Ohio,A-,769.0,lv,0.23292420000000003,0.421237,0.46523319999999996,5.0,Phone,57.0
Missouri,B+,1055.0,lv,0.2307063,0.39942890000000003,0.47215709999999994,1.0,Phone,73.0
Indiana,C-,740.0,lv,0.2302446,0.34341159999999993,0.5044851,8.0,Online,11.0
Tennessee,C-,565.0,lv,0.22915929999999998,0.3633587,0.5146837999999999,8.0,Online,11.0
New Hampshire,C+,525.0,lv,0.22863070000000002,0.48193059999999993,0.4051596,2.0,Phone,13.0
Connecticut,C-,568.0,lv,0.2271397,0.4929044,0.3863859,8.0,Online,11.0
Texas,C+,780.0,lv,0.22643899999999997,0.3945225,0.46572090000000005,2.0,Phone,38.0
Louisiana,C-,418.0,lv,0.22609629999999997,0.353696,0.5434196,8.0,Online,11.0
Missouri,C-,721.0,lv,0.2256286,0.35336280000000003,0.4846682,8.0,Online,11.0
Maine,A,397.0,lv,0.22531839999999997,0.38116190000000005,0.4901921,6.0,Phone,59.0
Nevada,C+,525.0,lv,0.2251812,0.4425882,0.44274749999999996,2.0,Phone,13.0
New York,B,800.0,lv,0.22413289999999997,0.5401668000000001,0.3581946,2.0,Phone,70.0
Alabama,C-,479.0,lv,0.22348710000000002,0.3437908,0.5330644999999999,8.0,Online,11.0
Arkansas,C+,831.0,lv,0.22072579999999997,0.3531467,0.5624426,2.0,Phone,52.0
Iowa,C-,1177.0,lv,0.22023,0.39299320000000004,0.446053,8.0,Online,11.0
Washington,C-,793.0,lv,0.21970689999999998,0.5028838,0.3464632,8.0,Online,11.0
Ohio,A-,1839.0,lv,0.21792199999999998,0.41341029999999995,0.4377554,13.0,Online,19.0
Maine,A,382.0,lv,0.21752420000000003,0.5027362,0.3324525,6.0,Phone,59.0
Wyoming,B-,402.0,lv,0.2168571,0.20654160000000002,0.5846793,5.0,Phone,58.0
New Mexico,C-,1141.0,lv,0.21478760000000002,0.41308419999999996,0.35571220000000003,8.0,Online,11.0
Maine,C-,412.0,lv,0.21412849999999997,0.49263579999999996,0.3673923,8.0,Online,11.0
New Jersey,C-,734.0,lv,0.21299279999999998,0.5231202,0.3455771,8.0,Online,11.0
Louisiana,C,905.0,lv,0.2121339,0.3661716,0.4735109,2.0,Phone,45.0
Minnesota,B+,625.0,rv,0.212131,0.46245509999999995,0.42370940000000007,2.0,Phone,55.0
Iowa,B,600.0,lv,0.21086220000000003,0.41038870000000005,0.45655209999999996,1.0,Phone,68.0
Massachusetts,B,500.0,lv,0.2102862,0.5235968,0.3501191,2.0,Phone,64.0
Illinois,C-,1162.0,lv,0.2101056,0.49329029999999996,0.34494009999999997,8.0,Online,11.0
Kentucky,C-,384.0,lv,0.2100063,0.28333879999999995,0.614758,8.0,Online,11.0
Massachusetts,A-,506.0,lv,0.2078578,0.563758,0.3193324,3.0,Phone,59.0
Pennsylvania,B,1200.0,lv,0.2076343,0.4761472,0.43515560000000003,7.0,Phone,72.0
Kansas,C-,1619.0,lv,0.20541239999999997,0.3430935,0.47567729999999997,8.0,Online,11.0
Pennsylvania,A,405.0,lv,0.2032165,0.4316165,0.35834449999999995,4.0,Phone,53.0
Massachusetts,C-,780.0,lv,0.20320639999999998,0.5823954,0.2982933,8.0,Online,11.0
North Carolina,B+,600.0,lv,0.20184449999999998,0.44514509999999996,0.45150640000000003,1.0,Phone,57.0
Utah,B+,1018.0,lv,0.2011518,0.2469671,0.4005174,2.0,Phone,79.0
Nevada,C-,1104.0,lv,0.2009589,0.41323209999999994,0.445158,8.0,Online,11.0
New Mexico,B+,1103.0,v,0.20075179999999998,0.420766,0.3524698,2.0,Phone,79.0
Arizona,B+,837.0,lv,0.19882149999999998,0.4190674,0.46256479999999994,2.0,Phone,72.0
South Dakota,A-,103.0,lv,0.19850299999999999,0.296436,0.4956667,20.0,Online,19.0
Idaho,B,191.0,lv,0.19719560000000003,0.3239993,0.4496678,4.0,Online,15.0
Arizona,B-,1244.0,lv,0.1968855,0.4091294,0.44924840000000005,0.0,Phone,73.0
Virginia,B+,878.0,lv,0.19530129999999998,0.46424160000000003,0.4105065,2.0,Phone,58.0
Minnesota,C-,694.0,lv,0.192352,0.4530487,0.375845,8.0,Online,11.0
Oregon,C-,658.0,lv,0.19212379999999998,0.4829377,0.3562612,8.0,Online,11.0
Oklahoma,B,515.0,lv,0.19116329999999998,0.36682109999999996,0.5187184,2.0,Phone,54.0
West Virginia,B,140.0,lv,0.1908121,0.2921642,0.5492796,4.0,Online,15.0
Wisconsin,C-,1338.0,lv,0.1901454,0.41307759999999993,0.42573700000000003,8.0,Online,11.0
Michigan,A-,441.0,lv,0.1881251,0.4265768,0.4129703,6.0,Online,19.0
North Carolina,B+,1024.0,lv,0.18770420000000002,0.4419123,0.4655498,2.0,Phone,49.0
South Dakota,B,125.0,lv,0.18730360000000001,0.34547020000000006,0.4928975,4.0,Online,15.0
Utah,C-,1080.0,lv,0.18498820000000002,0.2826628,0.33442259999999996,8.0,Online,11.0
Alaska,B,500.0,lv,0.1845388,0.34393500000000005,0.421385,2.0,Phone,54.0
Arizona,C-,1747.0,lv,0.1800995,0.4031478,0.4354739,8.0,Online,11.0
Louisiana,B-,500.0,lv,0.1790622,0.3444043,0.5116986,2.0,Phone,52.0
New Hampshire,C+,525.0,lv,0.1789016,0.4512323,0.42810970000000004,2.0,Phone,14.0
Ohio,B+,500.0,lv,0.17614100000000002,0.410536,0.4484124,2.0,Phone,55.0
Nevada,C+,525.0,lv,0.17572720000000003,0.45199829999999996,0.4252393,2.0,Phone,14.0
Nevada,B,236.0,lv,0.1738132,0.4102817,0.4049574,4.0,Online,15.0
Arkansas,B,206.0,lv,0.17091199999999998,0.4138126,0.45587590000000006,4.0,Online,15.0
Iowa,B,987.0,lv,0.1695279,0.4187422,0.4343335,2.0,Online,81.0
Wyoming,B,92.0,lv,0.16765,0.2542813,0.6020477,4.0,Online,15.0
North Carolina,C-,1797.0,lv,0.167515,0.46354690000000004,0.4339785,8.0,Online,11.0
Colorado,C-,1731.0,lv,0.1674774,0.43299190000000004,0.3860579,8.0,Online,11.0
Maine,C,424.0,lv,0.16731300000000002,0.4015344,0.4379728,2.0,Phone,30.0
Maryland,B-,754.0,lv,0.16723659999999999,0.5652341,0.28762170000000004,12.0,Phone,70.0
Nebraska,B,218.0,lv,0.16686610000000002,0.3006842,0.5422908000000001,4.0,Online,15.0
Vermont,B,96.0,lv,0.16679360000000001,0.5959229,0.2243848,4.0,Online,15.0
Pennsylvania,A-,553.0,lv,0.1661206,0.47259609999999996,0.3967557,6.0,Online,19.0
Maine,B,101.0,lv,0.1650492,0.5105462,0.34208150000000004,4.0,Online,15.0
Arizona,A-,809.0,lv,0.1649862,0.3903953,0.4655367,5.0,Phone,77.0
Louisiana,C,605.0,lv,0.1642293,0.3874609,0.4762957,3.0,Phone,68.0
Oklahoma,B,252.0,lv,0.1640364,0.35258379999999995,0.47565940000000007,4.0,Online,15.0
Louisiana,B,279.0,lv,0.1632721,0.38817619999999997,0.51886,4.0,Online,15.0
South Carolina,C-,2115.0,lv,0.16224860000000002,0.4137011,0.4634006,8.0,Online,11.0
Maine,C,468.0,lv,0.16181700000000002,0.5006663,0.35908450000000003,2.0,Phone,30.0
Alaska,B,86.0,lv,0.160799,0.4193381,0.40618429999999994,4.0,Online,15.0
Florida,B,1193.0,lv,0.16063729999999998,0.4595498,0.4421738,2.0,Online,60.0
New Mexico,B,222.0,lv,0.16016860000000002,0.5231241,0.3102578,4.0,Online,15.0
Maine,C+,400.0,lv,0.1593558,0.38242,0.4404429,1.0,Phone,47.0
Michigan,C-,1787.0,lv,0.15763339999999998,0.4232006,0.4152761,8.0,Online,11.0
Montana,B,165.0,lv,0.15738370000000002,0.324383,0.464385,4.0,Online,15.0
Mississippi,B,216.0,lv,0.1560825,0.3719874,0.5354211,4.0,Online,15.0
California,B,601.0,rv,0.1558237,0.5609613,0.3500384,7.0,Phone,70.0
Illinois,B-,600.0,lv,0.15449939999999998,0.457891,0.33744999999999997,3.0,Phone,53.0
Michigan,A-,600.0,lv,0.15241670000000002,0.40945,0.3889522,3.0,Phone,56.0
North Dakota,A-,105.0,lv,0.15073620000000001,0.3191058,0.4449152,20.0,Online,26.0
Rhode Island,B,800.0,lv,0.15019970000000002,0.4637759000000001,0.43038649999999995,3.0,Phone,64.0
North Dakota,B,81.0,lv,0.1483011,0.2440123,0.5359431,4.0,Online,15.0
Ohio,C-,1980.0,lv,0.1482193,0.3832479,0.45509859999999996,8.0,Online,11.0
Kentucky,B,344.0,lv,0.14729379999999997,0.38469549999999997,0.4405518,4.0,Online,15.0
